timestamp,roll,pitch,yaw
33,1.0708008,-0.008300781,0.005343511
34,1.0708008,-0.008300781,0.005343511
35,1.0708008,-0.008300781,0.005343511
40,1.0651855,0.0007324219,0.0087890625
41,1.0651855,0.0007324219,0.0087890625
42,1.0651855,0.0007324219,0.0087890625
46,1.0688477,-0.001953125,0.013916016
47,1.0688477,-0.001953125,0.013916016
48,1.0688477,-0.001953125,0.013916016
52,1.0664062,-0.004638672,0.01171875
53,1.0664062,-0.004638672,0.01171875
54,1.0664062,-0.004638672,0.01171875
57,1.0661621,-0.0056152344,0.014809159
58,1.0661621,-0.0056152344,0.014809159
59,1.0661621,-0.0056152344,0.014809159
64,1.065918,-0.0036621094,0.009521484
65,1.065918,-0.0036621094,0.009521484
66,1.065918,-0.0036621094,0.009521484
67,0.39318386,20.010517,0.009521484
68,0.39318386,20.010517,0.009521484
72,1.0600586,-0.004638672,0.020996094
74,1.0620117,21.474335,0.02198473
75,1.0620117,21.474335,0.02198473
76,1.0620117,21.474335,0.02198473
79,0.68014073,22.908041,0.014404297
80,0.68014073,22.908041,0.014404297
84,1.0600586,-0.004638672,0.0063476562
88,1.0671387,0.0009765625,0.016601562
89,1.0671387,0.0009765625,0.016601562
90,1.0671387,0.0009765625,0.016601562
92,1.0693359,25.684359,0.023206104
93,1.0693359,25.684359,0.023206104
94,1.0693359,25.684359,0.023206104
100,1.064209,-0.0029296875,0.011230469
101,1.064209,-0.0029296875,0.011230469
102,1.064209,-0.0029296875,0.011230469
106,1.0673828,-0.0007324219,0.015380859
107,1.0673828,-0.0007324219,0.015380859
108,1.0673828,-0.0007324219,0.015380859
109,0.8001305,29.628914,0.015380859
110,0.8001305,29.628914,0.015380859
112,1.0622559,29.628914,0.026106866
118,1.0622559,-0.008544922,0.008300781
119,1.0622559,-0.008544922,0.008300781
120,1.0622559,-0.008544922,0.008300781
122,1.0686035,32.12527,0.027938927
123,1.0686035,32.12527,0.027938927
124,1.0686035,32.12527,0.027938927
130,1.0593262,-0.0009765625,0.013427734
131,1.0593262,-0.0009765625,0.013427734
132,1.0593262,-0.0009765625,0.013427734
133,0.85251725,34.531452,0.032213736
134,0.85251725,34.531452,0.032213736
135,0.85251725,34.531452,0.032213736
140,1.0598145,35.70958,0.030839691
141,1.0598145,35.70958,0.030839691
142,1.0598145,35.70958,0.030839691
145,0.04681708,-0.004638672,0.01586914
146,0.04681708,36.8545,0.01586914
147,0.04681708,36.8545,0.02992366
151,0.20873737,0.0021972656,0.021728516
152,0.20873737,37.97924,0.021728516
156,1.0725098,-0.0068359375,0.007080078
160,1.0646973,-0.0036621094,0.009033203
161,1.0646973,-0.0036621094,0.009033203
162,1.0646973,-0.0036621094,0.009033203
164,1.0678711,40.14847,0.036641218
165,1.0678711,40.14847,0.036641218
166,1.0678711,40.14847,0.036641218
169,1.1541291,-0.009765625,0.010253906
173,1.0603027,-0.006591797,0.01171875
174,1.0603027,-0.006591797,0.01171875
176,1.0651855,42.240864,0.039847326
177,1.0651855,42.240864,0.039847326
178,1.0651855,42.240864,0.039847326
181,1.0916766,43.250206,0.009033203
182,1.0916766,43.250206,0.009033203
186,1.0664062,-0.0021972656,0.005859375
190,1.0593262,-0.0063476562,0.016845703
191,1.0593262,-0.0063476562,0.016845703
192,1.0593262,-0.0063476562,0.016845703
193,0.79411674,45.21224,0.04625954
194,0.79411674,45.21224,0.04625954
195,0.79411674,45.21224,0.04625954
202,1.0688477,-0.0014648438,0.015625
203,1.0688477,-0.0014648438,0.015625
204,1.0688477,-0.0014648438,0.015625
205,0.9540733,-0.0014648438,0.015625
209,1.0603027,-0.0061035156,0.0063476562
210,1.0603027,-0.0061035156,0.0063476562
211,0.94326985,48.016186,0.045038164
212,0.94326985,48.016186,0.045038164
213,0.94326985,48.016186,0.045038164
217,0.8513516,48.9109,0.012207031
218,0.8513516,48.9109,0.012207031
222,1.0576172,-0.0012207031,0.015136719
223,1.0277371,-0.0012207031,0.015136719
227,1.0625,0.00024414062,0.015380859
228,1.0625,0.00024414062,0.015380859
229,0.9307966,0.00024414062,0.015380859
230,0.9307966,50.63454,0.052213736
231,0.9307966,50.63454,0.052213736
238,1.0620117,-0.0043945312,0.011474609
239,1.0620117,-0.0043945312,0.011474609
240,1.0620117,-0.0043945312,0.011474609
244,1.0622559,-0.0053710938,0.009033203
245,1.0622559,-0.0053710938,0.009033203
246,1.0622559,-0.0053710938,0.009033203
247,0.060913056,-0.0053710938,0.009033203
248,0.060913056,53.1272,0.009033203
249,0.060913056,53.1272,0.059236635
254,1.0610352,53.915817,0.06122137
255,1.0610352,53.915817,0.06122137
256,1.0610352,53.915817,0.06122137
262,1.067627,-0.0026855469,0.013671875
263,1.067627,-0.0026855469,0.013671875
264,1.067627,-0.0026855469,0.013671875
265,-0.34722063,-0.0026855469,0.013671875
266,-0.34722063,55.455013,0.013671875
267,-0.34722063,55.455013,0.0642748
272,1.064209,56.19619,0.06290076
273,1.064209,56.19619,0.06290076
274,1.064209,56.19619,0.06290076
280,1.0625,0.0024414062,0.0107421875
281,1.0625,0.0024414062,0.0107421875
282,1.0625,0.0024414062,0.0107421875
286,1.0651855,0,0.005126953
287,1.0651855,0,0.005126953
288,1.0651855,0,0.005126953
289,-0.9847568,0,0.005126953
290,-0.9847568,58.352455,0.005126953
294,1.0600586,-0.0036621094,0.016113281
296,1.0595703,59.045105,0.06442748
297,1.0595703,59.045105,0.06442748
298,1.0595703,59.045105,0.06442748
301,-0.45140648,-0.004638672,0.017822266
302,-0.45140648,59.718975,0.017822266
303,-0.45140648,59.718975,0.062442746
307,-0.75162137,-0.0024414062,0.01953125
308,-0.75162137,60.378464,0.01953125
309,-0.75162137,60.378464,0.06534351
314,1.0673828,61.030426,0.06534351
315,1.0673828,61.030426,0.06534351
316,1.0673828,61.030426,0.06534351
322,1.0776367,-0.016601562,0.009521484
323,1.0776367,-0.016601562,0.009521484
324,1.0776367,-0.016601562,0.009521484
325,-1.1460961,62.29295,0.009521484
326,-1.1460961,62.29295,0.009521484
327,-1.1460961,62.29295,0.06595419
332,1.088623,62.904625,0.063816786
333,1.088623,62.904625,0.063816786
334,1.088623,62.904625,0.063816786
337,-1.2951953,-0.013183594,0.017333984
338,-1.2951953,63.50232,0.017333984
339,-1.2951953,63.50232,0.06488549
346,1.0634766,-0.0078125,0.012451172
347,1.0634766,-0.0078125,0.012451172
348,1.0634766,-0.0078125,0.012451172
349,-2.2271128,64.6663,0.07083969
350,-2.2271128,64.6663,0.07083969
351,-2.2271128,64.6663,0.07083969
355,-2.1660035,-0.0146484375,0.018798828
356,-2.1660035,65.22082,0.018798828
357,-2.1660035,65.22082,0.06809159
364,1.0612793,-0.00390625,0.0234375
365,1.0612793,-0.00390625,0.0234375
366,1.0612793,-0.00390625,0.0234375
367,-1.9277014,-0.00390625,0.0234375
368,-1.9277014,66.3134,0.0234375
369,-1.9277014,66.3134,0.07923663
373,-1.2623537,-0.00024414062,0.010986328
374,-1.2623537,66.83905,0.010986328
375,-1.2623537,66.83905,0.079541974
379,-1.2614846,0.0029296875,0.022216797
380,-1.2614846,67.353355,0.022216797
381,-1.2614846,67.353355,0.08045801
385,-1.3513043,-0.0024414062,0.0075683594
386,-1.3513043,67.85949,0.0075683594
387,-1.3513043,67.85949,0.08152671
391,-1.2301974,-0.0068359375,0.014160156
392,-1.2301974,68.35417,0.014160156
393,-1.2301974,68.35417,0.08564885
397,-1.2915998,-0.0073242188,0.020507812
398,-1.2915998,68.84409,0.020507812
399,-1.2915998,68.84409,0.0880916
403,-1.1621643,-0.0017089844,0.010986328
404,-1.1621643,69.32528,0.010986328
405,-1.1621643,69.32528,0.10152671
409,-2.0076697,-0.0014648438,0.009521484
410,-2.0076697,69.77584,0.009521484
411,-2.0076697,69.77584,0.109618306
417,1.0678711,0.0012207031,0.11022899
418,1.0678711,0.0012207031,0.11022899
419,1.0678711,0.0012207031,0.11022899
424,1.0593262,-0.00390625,0.011474609
425,1.0593262,-0.00390625,0.011474609
426,1.0593262,-0.00390625,0.011474609
429,1.0632324,-0.0075683594,0.11190838
430,1.0632324,-0.0075683594,0.11190838
431,1.0632324,-0.0075683594,0.11190838
433,-0.8721758,-0.0075683594,0.014160156
434,-0.8721758,71.5645,0.014160156
435,-0.8721758,71.5645,0.115419835
439,-1.0019642,-0.0031738281,0.020019531
440,-1.0019642,71.994774,0.020019531
441,-1.0019642,71.994774,0.11633587
448,1.0625,-0.0056152344,0.0126953125
449,1.0625,-0.0056152344,0.0126953125
450,1.0625,-0.0056152344,0.0126953125
452,1.0693359,72.82948,0.11587785
453,1.0693359,72.82948,0.11587785
454,1.0693359,72.82948,0.11587785
457,-0.49709672,73.23496,0.014160156
458,-0.49709672,73.23496,0.014160156
462,1.0703125,-0.009765625,0.025390625
466,1.0651855,-0.0021972656,0.011230469
467,1.0651855,-0.0021972656,0.011230469
468,1.0651855,-0.0021972656,0.011230469
469,0.017687917,-0.0021972656,0.011230469
470,0.017687917,74.01752,0.011230469
472,1.0678711,74.01752,0.11603053
475,-0.13269505,-0.00390625,0.0107421875
476,-0.13269505,74.39653,0.0107421875
477,-0.13269505,74.39653,0.11358778
484,1.0703125,-0.0061035156,0.013427734
485,1.0703125,-0.0061035156,0.013427734
486,1.0703125,-0.0061035156,0.013427734
488,1.064209,75.12178,0.116946556
489,1.064209,75.12178,0.116946556
490,1.064209,75.12178,0.116946556
493,-0.51919687,75.482704,0.12106869
494,-0.51919687,75.482704,0.12106869
495,-0.51919687,75.482704,0.12106869
502,1.0668945,-0.0043945312,0.021240234
503,1.0668945,-0.0043945312,0.021240234
504,1.0668945,-0.0043945312,0.021240234
505,-0.6125352,-0.0043945312,0.021240234
508,1.0688477,0.0007324219,0.12564884
509,1.0688477,0.0007324219,0.12564884
511,-0.8969922,0.0007324219,-0.00024414062
512,-0.8969922,76.50664,-0.00024414062
513,-0.8969922,76.50664,0.12519082
517,-1.2061282,0.0021972656,0.013427734
518,-1.2061282,76.83714,0.013427734
519,-1.2061282,76.83714,0.12442747
526,1.0686035,-0.004638672,0.012207031
527,1.0686035,-0.004638672,0.012207031
528,1.0686035,-0.004638672,0.012207031
529,-1.1181381,77.47353,0.012207031
530,-1.1181381,77.47353,0.012207031
532,1.0576172,77.47353,0.124732815
535,-1.0778295,77.77351,0.01171875
536,-1.0778295,77.77351,0.01171875
540,1.0583496,-0.008300781,0.013427734
544,1.0683594,-0.005859375,0.009521484
545,1.0683594,-0.005859375,0.009521484
546,1.0683594,-0.005859375,0.009521484
547,-1.3061601,-0.005859375,0.009521484
551,1.0637207,-0.0068359375,0.014404297
552,1.0637207,-0.0068359375,0.014404297
554,1.0695801,78.66538,0.13114503
555,1.0695801,78.66538,0.13114503
556,1.0695801,78.66538,0.13114503
562,1.0585938,-0.0063476562,0.016357422
563,1.0585938,-0.0063476562,0.016357422
564,1.0585938,-0.0063476562,0.016357422
568,1.0632324,-0.0036621094,0.0146484375
569,1.0632324,-0.0036621094,0.0146484375
570,1.0632324,-0.0036621094,0.0146484375
573,1.0571289,-0.0024414062,0.12687021
574,1.0571289,-0.0024414062,0.12687021
575,1.0571289,-0.0024414062,0.12687021
577,-0.98967755,-0.0024414062,0.019042969
578,-0.98967755,79.760635,0.019042969
579,-0.98967755,79.760635,0.12396945
586,1.0654297,-0.006591797,0.0043945312
587,1.0654297,-0.006591797,0.0043945312
588,1.0654297,-0.006591797,0.0043945312
590,1.0644531,80.28545,0.1264122
591,1.0644531,80.28545,0.1264122
592,1.0644531,80.28545,0.1264122
598,1.0595703,-0.0043945312,0.015136719
599,1.0595703,-0.0043945312,0.015136719
600,1.0595703,-0.0043945312,0.015136719
601,-1.0246075,-0.0043945312,0.015136719
602,-1.0246075,80.79214,0.015136719
603,-1.0246075,80.79214,0.13251907
607,-0.9310772,-0.00024414062,-0.0012207031
608,-0.9310772,81.02967,-0.0012207031
609,-0.9310772,81.02967,0.12793891
614,1.064209,81.25733,0.130687
615,1.064209,81.25733,0.130687
616,1.064209,81.25733,0.130687
622,1.0593262,-0.006591797,0.011230469
623,1.0593262,-0.006591797,0.011230469
624,1.0593262,-0.006591797,0.011230469
626,1.0639648,81.713974,0.12839693
627,1.0639648,81.713974,0.12839693
628,1.0639648,81.713974,0.12839693
631,-0.9442941,-0.0041503906,0.01586914
634,1.0617676,-0.0026855469,0.12885495
635,1.0617676,-0.0026855469,0.12885495
637,-1.0971076,-0.0026855469,0.018066406
640,1.065918,-0.0012207031,0.13068701
641,1.065918,-0.0012207031,0.13068701
643,-0.76012576,-0.0012207031,0.014892578
647,1.0612793,0,0.01953125
648,1.0612793,0,0.01953125
649,-0.69323546,0,0.01953125
650,-0.69323546,82.57903,0.01953125
651,-0.69323546,82.57903,0.1340458
656,1.0871582,82.77415,0.1340458
657,1.0871582,82.77415,0.1340458
658,1.0871582,82.77415,0.1340458
664,1.0668945,-0.010009766,0.016845703
665,1.0668945,-0.010009766,0.016845703
666,1.0668945,-0.010009766,0.016845703
667,-0.8997245,-0.010009766,0.016845703
669,1.0625,83.169174,0.13267174
670,1.0625,83.169174,0.13267174
673,-0.95388514,83.362045,0.13175571
674,-0.95388514,83.362045,0.13175571
675,-0.95388514,83.362045,0.13175571
679,-1.0071121,-0.0053710938,0.0034179688
680,-1.0071121,83.552795,0.0034179688
681,-1.0071121,83.552795,0.1328244
685,-0.57662904,-0.0036621094,0.017333984
686,-0.57662904,83.72964,0.017333984
687,-0.57662904,83.72964,0.13572517
691,-1.2225902,-0.0061035156,0.007080078
692,-1.2225902,83.91551,0.007080078
693,-1.2225902,83.91551,0.1377099
700,1.0595703,-0.0009765625,0.013916016
701,1.0595703,-0.0009765625,0.013916016
702,1.0595703,-0.0009765625,0.013916016
706,1.065918,-0.0048828125,0.011230469
707,1.065918,-0.0048828125,0.011230469
708,1.065918,-0.0048828125,0.011230469
709,-1.0580846,-0.0048828125,0.011230469
